,Customer Number,Campaign Period Sales,Historical Sales Volume,Number of Prior Year Transactions,Do Not Direct Mail Solicit,Do Not Email,Do Not Telemarket,Years of Membership,Repurchase Method_AUTO RENEW,Repurchase Method_NOTICE,Repurchase Method_PAYMENT PLAN,Last Transaction Channel_AUTO RENEW,Last Transaction Channel_BILLING,Last Transaction Channel_BRANCH (PHONE),Last Transaction Channel_BRANCH (POS),Last Transaction Channel_IT,Last Transaction Channel_MAIL,Last Transaction Channel_PHONE,Last Transaction Channel_UNKNOWN,Last Transaction Channel_WEB,Desk_Y,Executive Chair_Y,Standard Chair_Y,Monitor_Y,Printer_Y,Computer_Y,Insurance_Y,Toner_Y,Office Supplies_Y,Number of Employees_Large,Number of Employees_Medium,Number of Employees_Small,Number of Employees_UNKNOWN,LANG_English,LANG_Non-English,LANG_UNKNOWN
9902,22166646.0,0.0,304381.0,5.0,0.0,0.0,0.0,23,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9903,22167344.0,0.0,1442933.5199999998,21.0,0.0,0.0,0.0,35,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
9904,22167916.0,0.0,565110.0,23.0,0.0,0.0,0.0,14,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9905,22172548.0,0.0,1414569.0,19.0,0.0,0.0,0.0,29,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
9906,22173819.0,0.0,588834.9600000001,21.0,0.0,0.0,0.0,30,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
9907,22177126.0,0.0,1031832.6666666667,4.0,0.0,0.0,0.0,22,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9908,22180244.0,0.0,117583.786666667,8.0,0.0,1.0,0.0,32,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
9909,22180813.0,0.0,109205.98000000001,15.0,0.0,0.0,0.0,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9910,22181038.0,0.0,1272414.1485714288,23.0,0.0,0.0,0.0,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9911,22183003.0,288.5714285714286,101288.57142857145,13.0,0.0,0.0,0.0,43,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9912,22185531.0,0.0,304161.46800000005,9.0,0.0,0.0,0.0,23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9913,22185545.0,288.028,804462.204,19.0,0.0,0.0,0.0,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9914,22187224.0,0.0,987473.3333333335,17.0,1.0,1.0,1.0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
9915,22190810.0,0.0,309999.94666666666,19.0,0.0,1.0,0.0,25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9916,22191981.0,0.0,139270.0,5.0,0.0,0.0,0.0,26,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9917,22194534.0,4784.0,358800.0,35.0,0.0,0.0,0.0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1
9918,22195826.0,0.0,125122.40000000001,13.0,0.0,0.0,0.0,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9919,22199349.0,0.0,2688196.8000000003,18.0,1.0,1.0,1.0,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
9920,22203944.0,0.0,177979.57333333336,17.0,0.0,0.0,0.0,32,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
9921,22208301.0,0.0,342940.9523809524,10.0,0.0,1.0,0.0,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9922,22208703.0,0.0,416337.25714285724,6.0,0.0,0.0,0.0,23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9923,22211071.0,0.0,774949.76,21.0,0.0,0.0,0.0,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9924,22212563.0,0.0,296189.43999999994,6.0,1.0,1.0,1.0,22,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9925,22217034.0,0.0,702087.0476190477,22.0,0.0,1.0,0.0,30,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9926,22217620.0,0.0,2726262.0,7.0,0.0,1.0,0.0,7,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9927,22218695.0,0.0,500166.0,3.0,0.0,0.0,0.0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9928,22218881.0,437.0,1018647.0,21.0,0.0,0.0,0.0,27,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
9929,22218969.0,0.0,340371.42857142864,11.0,0.0,1.0,0.0,28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9930,22220015.0,0.0,2558999.04,18.0,0.0,1.0,0.0,23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
9931,22221541.0,0.0,357521.64,21.0,0.0,1.0,0.0,30,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
9932,22223556.0,0.0,95322.66666666666,20.0,0.0,0.0,0.0,33,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9933,22225964.0,0.0,155201.2,1.0,0.0,0.0,0.0,34,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
9934,22227657.0,373.0133333333334,775867.7333333334,20.0,0.0,1.0,0.0,27,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
9935,22234148.0,0.0,1496528.0,8.0,0.0,0.0,0.0,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9936,22236610.0,538.5952000000001,1575929.5552000003,22.0,0.0,0.0,0.0,48,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
9937,22237664.0,0.0,552122.3999999999,21.0,0.0,0.0,0.0,31,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9938,22238356.0,0.0,1922956.7500000002,11.0,0.0,0.0,0.0,23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9939,22238418.0,0.0,1551871.8666666667,19.0,0.0,0.0,0.0,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
9940,22238705.0,1263.2,3112524.8000000003,22.0,0.0,0.0,0.0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
9941,22240673.0,0.0,802871.7840000001,11.0,0.0,0.0,0.0,19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
9942,22241628.0,0.0,7493616.000000001,52.0,0.0,0.0,0.0,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
9943,22241857.0,0.0,657613.9885714286,12.0,0.0,0.0,0.0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9944,22243610.0,0.0,555623.2000000001,22.0,0.0,0.0,0.0,22,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9945,22244143.0,0.0,275018.89999999997,1.0,0.0,0.0,0.0,22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9946,22246769.0,0.0,3978441.6,21.0,0.0,0.0,0.0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
9947,22248183.0,0.0,120377.7142857143,22.0,0.0,0.0,0.0,25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9948,22249218.0,0.0,47547.5,1.0,0.0,1.0,0.0,30,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9949,22253353.0,0.0,655370.7999999999,21.0,0.0,0.0,0.0,28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0
9950,22253417.0,0.0,377976.85714285716,13.0,0.0,0.0,0.0,28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9951,22257084.0,0.0,821063.1047619047,19.0,0.0,0.0,0.0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
9952,22260562.0,0.0,396063.0,2.0,1.0,0.0,1.0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
9953,22261157.0,0.0,431098.2,15.0,0.0,0.0,0.0,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9954,22263355.0,194.41904761904766,139981.71428571432,16.0,0.0,0.0,0.0,29,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9955,22263696.0,0.0,460779.4285714286,18.0,0.0,0.0,0.0,13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9956,22266690.0,838.4166666666666,1513342.0833333333,19.0,0.0,0.0,0.0,27,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9957,22266940.0,0.0,359734.78095238097,22.0,0.0,0.0,0.0,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
9958,22267851.0,639.6333333333333,383780.0,15.0,0.0,0.0,0.0,53,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
9959,22273841.0,0.0,1510899.2,24.0,0.0,1.0,0.0,22,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
9960,22276087.0,0.0,132904.2,1.0,0.0,0.0,0.0,30,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9961,22277177.0,0.0,120586.66666666666,1.0,0.0,0.0,0.0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9962,22280412.0,255.7866666666667,607749.1200000001,18.0,0.0,0.0,0.0,27,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9963,22281774.0,0.0,277436.1333333333,22.0,0.0,1.0,0.0,23,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9964,22281836.0,0.0,7645488.000000001,20.0,0.0,0.0,0.0,32,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
9965,22283012.0,0.0,157857.31999999998,19.0,1.0,1.0,1.0,22,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9966,22283166.0,0.0,4061810.1333333333,8.0,0.0,0.0,0.0,31,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
9967,22291535.0,0.0,612952.380952381,20.0,0.0,0.0,0.0,22,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
9968,22291977.0,2145.6666666666665,167362.0,14.0,0.0,0.0,0.0,38,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9969,22299298.0,0.0,277539.7333333333,17.0,0.0,0.0,0.0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
9970,22306113.0,497.07047619047614,307189.5542857142,6.0,0.0,0.0,0.0,26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
9971,22307926.0,0.0,125664.0,15.0,0.0,0.0,0.0,22,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
9972,22308489.0,0.0,281143.77142857143,12.0,0.0,0.0,0.0,14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
9973,22317532.0,0.0,183405.59999999998,6.0,0.0,0.0,0.0,37,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9974,22317620.0,0.0,531523.4476190476,13.0,0.0,0.0,0.0,10,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9975,22318735.0,0.0,4321971.5,11.0,1.0,1.0,1.0,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1
9976,22319374.0,346.656,407667.456,14.0,1.0,0.0,1.0,40,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
9977,22319579.0,0.0,92860.1142857143,22.0,0.0,0.0,0.0,24,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9978,22323667.0,145.72,24043.800000000003,15.0,0.0,0.0,0.0,46,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9979,22324161.0,0.0,87273.33333333334,13.0,0.0,1.0,0.0,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9980,22324327.0,0.0,958771.4285714288,20.0,0.0,0.0,0.0,29,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
9981,22327416.0,0.0,211789.19999999998,19.0,0.0,0.0,0.0,28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
9982,22329543.0,338.21333333333337,646325.68,13.0,0.0,1.0,0.0,50,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
9983,22335495.0,0.0,1742018.4,5.0,0.0,0.0,0.0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
9984,22336514.0,1349.2,2347608.0,20.0,0.0,0.0,0.0,26,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
9985,22341062.0,0.0,225984.00000000003,21.0,0.0,0.0,0.0,35,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9986,22344013.0,0.0,71999.20000000001,21.0,0.0,0.0,0.0,30,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
9987,22346575.0,0.0,276579.3333333334,2.0,0.0,1.0,0.0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9988,22346722.0,3894.8333333333335,315481.5,11.0,1.0,1.0,1.0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
9989,22352235.0,219.35238095238097,34218.97142857143,13.0,0.0,0.0,0.0,26,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9990,22352377.0,0.0,2069824.2499999998,3.0,0.0,0.0,0.0,23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9991,22353727.0,0.0,347766.0,6.0,0.0,0.0,0.0,23,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9992,22354540.0,0.0,794765.6571428572,19.0,0.0,0.0,0.0,35,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9993,22357964.0,0.0,280715.0666666667,1.0,0.0,0.0,0.0,23,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
9994,22360137.0,306.7306666666667,372984.4906666667,16.0,0.0,0.0,0.0,53,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
9995,22360333.0,0.0,582982.4,21.0,0.0,0.0,0.0,23,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
9996,22363754.0,4243.85,763893.0000000001,17.0,0.0,0.0,0.0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1
9997,22365440.0,0.0,59625.238095238106,11.0,0.0,0.0,0.0,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9998,22366983.0,0.0,817520.2857142857,17.0,0.0,0.0,0.0,23,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9999,22369525.0,0.0,2289487.1999999997,20.0,0.0,0.0,0.0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
10000,22370456.0,0.0,43848.00000000001,9.0,0.0,0.0,0.0,46,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
10001,22370601.0,0.0,830172.5714285715,15.0,1.0,1.0,1.0,20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
10002,22371233.0,0.0,568104.5333333334,22.0,0.0,0.0,0.0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
10003,22376118.0,204.72000000000003,257947.20000000004,21.0,0.0,0.0,0.0,39,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
10004,22380416.0,175.72000000000003,29872.400000000005,10.0,0.0,0.0,0.0,31,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
10005,22382496.0,0.0,27023.826666666668,19.0,1.0,1.0,1.0,35,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10006,22384146.0,0.0,408174.85714285716,10.0,0.0,0.0,0.0,25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10007,22384513.0,0.0,62083.84,4.0,0.0,0.0,0.0,25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
10008,22385015.0,0.0,162409.86666666667,4.0,0.0,1.0,0.0,23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
10009,22385473.0,0.0,340584.0,2.0,1.0,1.0,1.0,25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10010,22391928.0,0.0,181361.14285714287,26.0,0.0,0.0,0.0,22,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
10011,22393858.0,0.0,462682.82666666684,20.0,1.0,1.0,1.0,39,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10012,22393900.0,0.0,703441.8285714285,22.0,0.0,1.0,0.0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10013,22397806.0,236.9714285714286,132704.0,20.0,0.0,0.0,0.0,42,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10014,22405084.0,0.0,592540.5866666667,19.0,0.0,0.0,0.0,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
10015,22409151.0,0.0,360881.63428571436,13.0,0.0,0.0,0.0,25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10016,22410456.0,0.0,599260.2,21.0,0.0,1.0,0.0,24,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
10017,22422433.0,0.0,374842.56000000006,12.0,1.0,1.0,1.0,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
10018,22425196.0,0.0,394758.00000000006,21.0,0.0,0.0,0.0,25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
10019,22425956.0,0.0,2224784.64,41.0,0.0,0.0,0.0,29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
10020,22427084.0,214.20000000000002,69400.8,18.0,0.0,0.0,0.0,28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
10021,22433035.0,0.0,364207.20000000007,19.0,0.0,0.0,0.0,31,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10022,22433693.0,0.0,290449.4171428572,19.0,0.0,0.0,0.0,10,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10023,22437331.0,155.42666666666668,375355.4,23.0,1.0,1.0,1.0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10024,22438183.0,0.0,418719.1047619047,19.0,0.0,0.0,0.0,25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10025,22441110.0,0.0,81567.0,1.0,0.0,0.0,0.0,23,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10026,22441306.0,0.0,222884.57142857142,4.0,0.0,1.0,0.0,25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10027,22443400.0,0.0,308563.5428571429,18.0,1.0,1.0,1.0,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10028,22445382.0,0.0,194806.4,16.0,0.0,0.0,0.0,31,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10029,22448345.0,0.0,71013.57142857142,2.0,0.0,0.0,0.0,31,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10030,22450106.0,0.0,351504.6666666666,2.0,0.0,0.0,0.0,35,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10031,22450612.0,0.0,322036.00000000006,20.0,1.0,1.0,1.0,25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10032,22451222.0,0.0,540210.0,3.0,0.0,0.0,0.0,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10033,22451818.0,0.0,708659.4666666667,19.0,0.0,0.0,0.0,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
10034,22452973.0,152.464,14941.472000000002,7.0,0.0,0.0,0.0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
10035,22456700.0,0.0,664270.6285714286,17.0,0.0,0.0,0.0,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
10036,22459935.0,0.0,650934.8857142859,15.0,0.0,0.0,0.0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10037,22466481.0,0.0,864296.1600000001,21.0,0.0,1.0,0.0,30,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
10038,22467663.0,181.14285714285714,205778.2857142857,16.0,0.0,0.0,0.0,44,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
10039,22468482.0,0.0,179066.16000000003,9.0,1.0,0.0,0.0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10040,22471936.0,0.0,938028.0,8.0,0.0,0.0,0.0,23,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10041,22471982.0,0.0,932450.1333333333,20.0,0.0,0.0,0.0,11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
10042,22475329.0,0.0,506378.9523809524,23.0,0.0,0.0,0.0,35,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10043,22476529.0,0.0,247050.16000000003,21.0,1.0,1.0,1.0,40,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10044,22477497.0,0.0,141603.84,16.0,0.0,0.0,0.0,30,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
